Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3167240;Santo Stefano Ticino;Santo Stefano Ticino;Santo Stefano Ticino,サント・ステーファノ・ティチーノ;P;PPLA3;IT;Italy;;09;MI;015200;;4667;152;149;Europe/Rome;2014-04-13;Italy;45.48635, 8.91582
3167366;Santa Rufina;Santa Rufina;;P;PPL;IT;Italy;;07;RI;057016;;2813;514;465;Europe/Rome;2014-01-19;Italy;42.40897, 12.91843
3167381;Sant'Apollinare;Sant'Apollinare;Sant'Apollinare;P;PPLA3;IT;Italy;;07;FR;060067;;984;27;54;Europe/Rome;2014-04-13;Italy;41.40176, 13.82992
3167440;Sant'Angelo Limosano;Sant'Angelo Limosano;;P;PPLA3;IT;Italy;;11;CB;070073;;307;894;893;Europe/Rome;2014-04-13;Italy;41.69266, 14.60346
3167480;Sant'Andrea in Casale;Sant'Andrea in Casale;Sant'Andrea in Casale;P;PPL;IT;Italy;;05;RN;099016;;2263;77;86;Europe/Rome;2019-12-04;Italy;43.93333, 12.65
3167504;Sant'Anatolia di Narco;Sant'Anatolia di Narco;Sant'Anatolia,Sant'Anatolia di Narco;P;PPLA3;IT;Italy;;18;PG;054045;;268;328;337;Europe/Rome;2014-01-11;Italy;42.73319, 12.83576
3167561;Santa Maria Capua Vetere;Santa Maria Capua Vetere;Santa Maria Capua Vetere,Santa Maria Capua Vetiri,Santa Marija Kapua Vetere,Santa-Marija-Kapua-Vetere,Villa Sanctae Mariae Maioris,santa marya kabwa fytyry,santamaliakapuabetele,sheng ma li ya ka pu a wei tai lei,Санта Мария Капуа Ветере,Санта Марија Капуа Ветере,Санта-Мария-Капуа-Ветере,Санта-Марія-Капуа-Ветере,سانتا ماريا كابوا فيتيري,サンタ・マリーア・カープア・ヴェーテレ,圣马里亚卡普阿韦泰雷,산타마리아카푸아베테레;P;PPLA3;IT;Italy;;04;CE;061083;;31743;36;42;Europe/Rome;2014-04-13;Italy;41.08156, 14.25342
3167736;Sansepolcro;Sansepolcro;Sansepolcro;P;PPLA3;IT;Italy;;16;AR;051034;;12364;330;332;Europe/Rome;2014-04-13;Italy;43.57258, 12.13858
3167799;San Polomatese;San Polomatese;San Polo Matese;P;PPLA3;IT;Italy;;11;CB;070071;;160;;734;Europe/Rome;2014-05-10;Italy;41.45932, 14.49343
3167810;San Pietro Viminario;San Pietro Viminario;Fanum Sancti Petri in Viminario,San Piero Viminario,San Pietro Viminario,San-P'etro-Viminario,San-Petro-Viminario,sheng pi ye te luo wei mi na liao,Сан-Пьетро-Виминарио,Сан-Пєтро-Вімінаріо,Սան Պիետրո Վիմինարիո,サン・ピエトロ・ヴィミナーリオ,圣皮耶特罗维米纳廖;P;PPLA3;IT;Italy;;20;PD;028079;;1153;7;6;Europe/Rome;2014-04-13;Italy;45.24501, 11.82049
3167998;San Martino Valle Caudina;San Martino Valle Caudina;San Martino,San Martino Valle Caudina;P;PPLA3;IT;Italy;;04;AV;064083;;2650;315;307;Europe/Rome;2014-04-13;Italy;41.02764, 14.66446
3168027;San Martino Dall'Argine;San Martino Dall'Argine;San Martino,San Martino dell'Argine;P;PPLA3;IT;Italy;;09;MN;020059;;1595;;28;Europe/Rome;2014-04-13;Italy;45.09715, 10.51766
3168029;San Martino Canavese;San Martino Canavese;San Martino Canavese,サン・マルティーノ・カナヴェーゼ;P;PPLA3;IT;Italy;;12;TO;001247;;481;385;398;Europe/Rome;2014-04-13;Italy;45.39453, 7.81622
3168201;San Giusto Canavese;San Giusto Canavese;San Giusto,San Giusto Canavese,サン・ジュスト・カナヴェーゼ;P;PPLA3;IT;Italy;;12;TO;001246;;3379;264;271;Europe/Rome;2014-04-13;Italy;45.31535, 7.81001
3168239;San Giovanni in Persiceto;San Giovanni in Persiceto;Persiceto,San Giovanni in Persiceto;P;PPLA3;IT;Italy;;05;BO;037053;;15783;21;23;Europe/Rome;2014-04-13;Italy;44.63838, 11.18419
3168301;San Giorgio di Pesaro;San Giorgio di Pesaro;;P;PPLA3;IT;Italy;;10;PU;041070;;790;201;186;Europe/Rome;2017-05-25;Italy;43.72248, 12.97969
3168414;San Donato Milanese;San Donato Milanese;San Donato Milanese,サン・ドナート・ミラネーゼ;P;PPLA3;IT;Italy;;09;MI;015192;;28351;102;107;Europe/Rome;2015-08-08;Italy;45.41047, 9.26838
3168561;San Bartolomeo In Bosco;San Bartolomeo In Bosco;;P;PPL;IT;Italy;;05;FE;038008;;2038;10;10;Europe/Rome;2014-04-13;Italy;44.73094, 11.63573
3168814;Ruffia;Ruffia;Ruffia;P;PPLA3;IT;Italy;;12;CN;004198;;252;282;281;Europe/Rome;2014-04-13;Italy;44.70598, 7.60391
3168816;Rudiano;Rudiano;Rudiano,rudiano,ルディアーノ;P;PPLA3;IT;Italy;;09;BS;017167;;5445;117;115;Europe/Rome;2014-04-13;Italy;45.48952, 9.88606
3168820;Rubiera;Rubiera;Rubiera;P;PPLA3;IT;Italy;;05;RE;035036;;12001;53;53;Europe/Rome;2014-04-13;Italy;44.65158, 10.7794
3168865;Roverbella;Roverbella;Roverbella,Ровербелла;P;PPLA3;IT;Italy;;09;MN;020053;;3864;48;41;Europe/Rome;2014-05-11;Italy;45.26659, 10.77047
3168977;Ronzone;Ronzone;Romzone,Ronzone,rontsuone,ロンツォーネ;P;PPLA3;IT;Italy;;17;TN;022159;;385;1085;1098;Europe/Rome;2014-04-13;Italy;46.42437, 11.15275
3168993;Roncone;Roncone;Roncone,ronkone,ロンコーネ;P;PPLA3;IT;Italy;;17;TN;022246;;1352;842;806;Europe/Rome;2016-11-12;Italy;45.9827, 10.66817
3169053;Romans d'Isonzo;Romans d'Isonzo;Romans,Romans d'Isonzo,Romans dal Lusinc;P;PPLA3;IT;Italy;;06;GO;031015;;3109;23;21;Europe/Rome;2014-04-13;Italy;45.88816, 13.44187
3169070;Rome;Rome;An Roimh,An Ròimh,An Róimh,Erroma,Hrom,Lungsod ng Roma,Mji wa Roma,ROM,Ramma,Rhufain,Rim,Rim,Roeme,Rom,Roma,Rome,Romma,Romo,Romë,Rooma,Roum,Rym,Rzym,Råmma,Rím,Róm,Róma,Urbs,loma,luo ma,luo ma shi,rm,rom,roma,romi,rwm,rwma,rym,Řím,Ρώμη,Рим,Римъ,Ром,Рым,Հռոմ,רומא,رم,روم,روما,رىم,ܪܘܡܐ,रोम,रोमा,রোম,โรม,რომი,ሮማ,ローマ,罗马市,羅馬,로마;P;PPLC;IT;Italy;;07;RM;058091;;2318895;20;52;Europe/Rome;2023-04-04;Italy;41.89193, 12.51133
3169075;La Cretaz-Roisan;La Cretaz-Roisan;Roisan;P;PPLA3;IT;Italy;;19;AO;007057;;731;;873;Europe/Rome;2014-05-01;Italy;45.78396, 7.3131
3169133;Roccasecca dei Volsci;Roccasecca dei Volsci;Roccasecca dei Volsci,ロッカセッカ・デイ・ヴォルシ;P;PPLA3;IT;Italy;;07;LT;059023;;740;376;346;Europe/Rome;2014-01-16;Italy;41.47852, 13.2128
3169197;Roccacasale;Roccacasale;Roccacasale;P;PPLA3;IT;Italy;;01;AQ;066079;;566;450;403;Europe/Rome;2014-04-13;Italy;42.12249, 13.88758
3169250;Rivarolo Mantovano;Rivarolo Mantovano;Rivarolo Mantovano;P;PPLA3;IT;Italy;;09;MN;020050;;2059;26;26;Europe/Rome;2014-04-13;Italy;45.07272, 10.43713
3169256;Riva Presso Chieri;Riva Presso Chieri;Riva,Riva di Chieri,Riva presso Chieri,リーヴァ・プレッソ・キエーリ;P;PPLA3;IT;Italy;;12;TO;001215;;3272;;261;Europe/Rome;2014-04-13;Italy;44.98338, 7.87313
3169314;Ripacandida;Ripacandida;Ripacandida;P;PPLA3;IT;Italy;;02;PZ;076067;;1508;620;572;Europe/Rome;2014-04-13;Italy;40.91256, 15.72597
3169365;Rimasco;Rimasco;Rimasco;P;PPLA3;IT;Italy;;12;VC;002170;;85;906;897;Europe/Rome;2019-03-08;Italy;45.86025, 8.06412
3169409;Scena;Scena;Scena,Schenna,Schoenna,Schönna,shena,シェーナ;P;PPLA3;IT;Italy;;17;BZ;021087;;1304;;574;Europe/Rome;2016-10-17;Italy;46.6884, 11.18855
3169746;Pusiano;Pusiano;Pasiano,Pusiano;P;PPLA3;IT;Italy;;09;CO;013193;;1327;264;278;Europe/Rome;2014-04-13;Italy;45.81478, 9.28217
3169943;Prarolo;Prarolo;Prareul,Prarolo;P;PPLA3;IT;Italy;;12;VC;002104;;315;117;119;Europe/Rome;2014-04-13;Italy;45.28149, 8.47784
3169952;Prali;Prali;Praal,Prali,Prali Villa;P;PPLA3;IT;Italy;;12;TO;001202;;266;;1474;Europe/Rome;2013-08-21;Italy;44.88944, 7.05131
3169982;Pozzuolo;Pozzuolo;Pozzuolo;P;PPL;IT;Italy;;18;PG;054009;;1028;351;357;Europe/Rome;2014-04-13;Italy;43.12165, 11.95599
3170072;Porto Sant'Elpidio;Porto Sant'Elpidio;Porto Sant'Elpidio,Porto Sant'Elpidio a Mare;P;PPLA3;IT;Italy;;10;FM;109034;;22233;4;10;Europe/Rome;2014-04-13;Italy;43.25297, 13.7597
3170286;Pontecorvo;Pontecorvo;Ponte Corvo,Pontecorvo;P;PPLA3;IT;Italy;;07;FR;060056;;7994;97;96;Europe/Rome;2014-04-13;Italy;41.45861, 13.66618
3170357;Polverigi;Polverigi;Polverigi,poruvueriji,ポルヴェリージ;P;PPLA3;IT;Italy;;10;AN;042038;;2927;140;56;Europe/Rome;2014-04-13;Italy;43.52876, 13.38294
3170397;Polesella;Polesella;Polesella;P;PPLA3;IT;Italy;;20;RO;029037;;3443;6;6;Europe/Rome;2014-04-13;Italy;44.96457, 11.74887
3170504;Poggibonsi;Poggibonsi;Podzhibonsi,Poggibonsi,pojjibonshi,Поджибонси,ポッジボンシ;P;PPLA3;IT;Italy;;16;SI;052022;;21692;116;100;Europe/Rome;2014-04-13;Italy;43.47064, 11.14804
3170677;Piode;Piode;Piode;P;PPLA3;IT;Italy;;12;VC;002097;;91;752;777;Europe/Rome;2014-04-13;Italy;45.77059, 8.05265
3170734;Pieve San Giacomo;Pieve San Giacomo;Pieve San Giacomo;P;PPLA3;IT;Italy;;09;CR;019075;;1391;39;37;Europe/Rome;2014-04-13;Italy;45.13204, 10.18775
3170742;Pieve d'Olmi;Pieve d'Olmi;Pieve d'Olmi;P;PPLA3;IT;Italy;;09;CR;019074;;914;36;35;Europe/Rome;2014-01-16;Italy;45.08957, 10.12368
3171077;Pettorano sul Gizio;Pettorano sul Gizio;Pettorano sul Gizio;P;PPLA3;IT;Italy;;01;AQ;066071;;515;625;633;Europe/Rome;2014-04-13;Italy;41.97326, 13.96001
3171095;Petriolo;Petriolo;Petriolo;P;PPLA3;IT;Italy;;10;MC;043036;;1294;271;246;Europe/Rome;2014-04-13;Italy;43.22141, 13.46173
3171123;Pescosansonesco Nuovo;Pescosansonesco Nuovo;Pescosansonesco;P;PPLA3;IT;Italy;;01;PE;068029;;213;;528;Europe/Rome;2014-05-10;Italy;42.25524, 13.8848
3171131;Pescolanciano;Pescolanciano;Pescolanciano;P;PPLA3;IT;Italy;;11;IS;094032;;857;819;808;Europe/Rome;2014-04-13;Italy;41.67972, 14.33658
3171171;Pescaglia;Pescaglia;Pescaglia;P;PPLA3;IT;Italy;;16;LU;046022;;207;504;420;Europe/Rome;2014-04-13;Italy;43.96517, 10.41292
3171225;Perca;Perca;Perca,Percha,Perka,Pircha,pei er ka,peruka,Перка,Պերկա,ペルカ,佩尔卡;P;PPLA3;IT;Italy;;17;BZ;021063;;639;972;1010;Europe/Rome;2014-04-13;Italy;46.79343, 11.98339
3171450;Parona;Parona;Parona;P;PPLA3;IT;Italy;;09;PV;018109;;1776;113;110;Europe/Rome;2014-04-13;Italy;45.28165, 8.75055
3171457;Parma;Parma;PMF,Parma,Parme,Perma,Pèrma,barma,parma,paruma,Парма,פארמה,بارما,پارما,パルマ;P;PPLA2;IT;Italy;;05;PR;034027;;198292;57;64;Europe/Rome;2022-09-27;Italy;44.79935, 10.32618
3171710;Paese;Paese;Paese;P;PPLA3;IT;Italy;;20;TV;026055;;9395;32;29;Europe/Rome;2014-01-11;Italy;45.67417, 12.16389
3171783;Otricoli;Otricoli;Otricoli,Otriculum,Otrikoli,ao te li ke li,awtrykwly,oteulikolli,otorikori,Отриколи,Отриколі,Օտրիկոլի,أوتريكولي,オトリーコリ,奥特里科利,오트리콜리;P;PPLA3;IT;Italy;;18;TR;055024;;962;209;191;Europe/Rome;2014-04-13;Italy;42.42079, 12.47737
3171861;Oschiri;Oschiri;Oscari,Oscheri,Oschiri,Oskiri,ao si ji li,osukiri,Оскири,Оскірі,Օսկիրի,オスキリ,奥斯基里;P;PPLA3;IT;Italy;;14;SS;090049;;3327;202;205;Europe/Rome;2017-05-26;Italy;40.71977, 9.10102
3171914;Orsara di Puglia;Orsara di Puglia;Orsara Danno Irpina,Orsara di Puglia;P;PPLA3;IT;Italy;;13;FG;071035;;2522;635;683;Europe/Rome;2014-04-13;Italy;41.28163, 15.26765
3171992;Orani;Orani;Orani;P;PPLA3;IT;Italy;;14;NU;091061;;2942;521;526;Europe/Rome;2014-04-13;Italy;40.252, 9.18149
3171994;Oppido Lucano;Oppido Lucano;Oppido Lucano,Palinira,Palmira;P;PPLA3;IT;Italy;;02;PZ;076056;;3624;670;701;Europe/Rome;2014-04-13;Italy;40.76174, 15.98818
3172110;Ofena;Ofena;Ofena;P;PPLA3;IT;Italy;;01;AQ;066060;;454;531;491;Europe/Rome;2014-04-13;Italy;42.32536, 13.75864
3172116;Oderzo;Oderzo;Oderzo;P;PPLA3;IT;Italy;;20;TV;026051;;15764;13;9;Europe/Rome;2015-06-24;Italy;45.78114, 12.49442
3172246;Nocelleto;Nocelleto;;P;PPL;IT;Italy;;04;CE;061017;;2374;36;45;Europe/Rome;2014-04-13;Italy;41.17067, 14.01565
3172292;Nespolo;Nespolo;Nespolo;P;PPLA3;IT;Italy;;07;RI;057046;;274;886;870;Europe/Rome;2014-04-13;Italy;42.15671, 13.06938
3172376;Narni Scalo;Narni Scalo;;P;PPL;IT;Italy;;18;TR;055022;;5010;93;100;Europe/Rome;2014-04-13;Italy;42.5362, 12.5168
3172496;Mozzanica;Mozzanica;;P;PPLA3;IT;Italy;;09;BG;016142;;4474;102;104;Europe/Rome;2014-04-13;Italy;45.4768, 9.68849
3172510;Motta Dè Conti;Motta De Conti;;P;PPLA3;IT;Italy;;12;VC;002082;;774;;107;Europe/Rome;2014-05-10;Italy;45.19356, 8.52094
3172522;Mosso Santa Maria;Mosso Santa Maria;;P;PPLA3;IT;Italy;;12;BI;096088;;1016;;682;Europe/Rome;2019-03-08;Italy;45.64958, 8.13682
3172942;Montefalcione;Montefalcione;Montefalcione;P;PPLA3;IT;Italy;;04;AV;064053;;1876;523;541;Europe/Rome;2014-04-13;Italy;40.96173, 14.88312
3172947;Montedinove;Montedinove;Montedinove;P;PPLA3;IT;Italy;;10;AP;044034;;286;561;528;Europe/Rome;2014-04-13;Italy;42.97262, 13.58972
3172990;Montecchia di Crosara;Montecchia di Crosara;Montecchia,Montecchia di Crosara;P;PPLA3;IT;Italy;;20;VR;023049;;2260;87;80;Europe/Rome;2014-04-13;Italy;45.4819, 11.25438
3172996;Montecatini-Terme;Montecatini-Terme;Montecatini Terme,Montecatini-Terme,モンテカティーニ・テルメ;P;PPLA3;IT;Italy;;16;PT;047011;;17954;29;30;Europe/Rome;2014-04-13;Italy;43.88153, 10.7723
3173013;Montecalvoli;Montecalvoli;Montecalvo,Montecalvoli;P;PPL;IT;Italy;;16;PI;050035;;3171;;17;Europe/Rome;2016-11-13;Italy;43.68576, 10.66508
3173212;Mollia;Mollia;Mollia;P;PPLA3;IT;Italy;;12;VC;002078;;49;880;887;Europe/Rome;2014-01-19;Italy;45.81667, 8.03031
3173267;Mühlen in Taufers;Muehlen in Taufers;Molini di Tures,Muehlen in Taufers,Mühlen in Taufers;P;PPL;IT;Italy;;17;BZ;021017;;1366;853;859;Europe/Rome;2016-01-13;Italy;46.89926, 11.94317
